UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U124031,0,1,247,PR100080,WINDOWS,PR100080,0,0
U124032,0,0,141,Product101,ANDROID,Product101,0,0
U124033,0,6,47,PR100390,WINDOWS,Product101,0,0
U124034,0,1,1128,PR100072,ANDROID,Product101,0,0
U124035,0,2,843,PR100054,MAC OS X,PR100054,0,0
U124036,0,2,166,PR100390,WINDOWS,PR100017,0,0
U124037,0,1,1126,PR100248,WINDOWS,PR100366,0,0
U124038,0,1,1101,PR100237,MAC OS X,PR100237,0,0
U124039,0,1,674,PR100250,WINDOWS,PR101051,0,0
U124040,0,2,120,PR100340,WINDOWS,PR100340,0,0
U124041,0,1,1088,Product101,WINDOWS,PR100134,0,0
U124042,0,1,518,PR101104,WINDOWS,PR101104,0,0
U124043,0,4,455,PR101732,WINDOWS,PR100312,0,0
U124045,0,2,882,PR100212,LINUX,PR100166,0,0
U124046,0,1,55,PR100812,ANDROID,Product101,0,0
U124047,0,1,1098,PR100500,WINDOWS,PR100500,0,0
U124048,0,1,47,Product101,WINDOWS,PR100825,0,0
U124049,0,1,106,PR100202,WINDOWS,Product101,0,0
U124050,0,1,144,PR100102,ANDROID,PR100500,0,0
U124051,0,1,180,PR100736,WINDOWS,PR100736,0,0
U124053,0,0,551,Product101,WINDOWS,PR100102,0,0
U124054,0,1,55,Product101,ANDROID,Product101,0,0
U124055,0,2,512,PR100719,WINDOWS,PR100719,0,0
U124056,0,1,363,PR100102,WINDOWS,PR100102,0,0
U124057,0,1,343,PR100486,WINDOWS,PR100486,0,0
U124058,0,2,985,PR101091,WINDOWS,Product101,0,0
U124059,0,1,642,PR101225,ANDROID,PR101225,0,0
U124061,0,1,941,PR102925,WINDOWS,PR102925,0,0
U124062,0,3,747,PR100457,WINDOWS,PR100457,0,0
U124064,0,3,450,PR100144,WINDOWS,PR102424,0,0
U124065,0,1,59,PR100200,WINDOWS,PR100200,0,0
U124066,0,3,56,PR100481,WINDOWS,PR100481,0,0
U124067,0,2,134,PR100192,WINDOWS,PR100192,0,0
U124068,0,2,57,PR100348,ANDROID,PR100348,0,0
U124070,0,1,118,PR100219,ANDROID,PR100219,0,0
U124071,0,2,43,PR101004,WINDOWS,PR100113,0,0
U124072,0,1,853,PR100393,LINUX,PR100095,0,0
U124073,0,1,267,PR101525,ANDROID,PR101525,0,0
U124075,0,1,125,PR100102,ANDROID,PR100102,0,0
U124076,0,4,409,PR100244,ANDROID,PR100166,0,0
U124077,0,1,154,PR100251,ANDROID,PR100251,0,0
U124078,0,1,189,PR100138,WINDOWS,PR100138,0,0
U124079,0,1,315,PR100340,WINDOWS,PR100340,0,0
U124080,0,0,267,Product101,WINDOWS,Product101,0,0
U124081,0,5,977,PR100028,MAC OS X,PR100070,0,0
U124082,0,1,1720,PR100802,WINDOWS,Product101,0,0
U124083,0,1,77,PR100017,WINDOWS,PR100017,0,0
U124084,0,2,964,PR100166,WINDOWS,PR100390,0,0
U124085,0,3,352,PR100102,ANDROID,PR100339,0,0
U124086,0,1,218,PR100669,WINDOWS,Product101,0,0
U124087,0,4,55,PR100166,WINDOWS,PR100390,0,0
U124088,0,1,240,PR100102,ANDROID,PR100102,0,0
U124089,0,1,453,PR100095,ANDROID,PR100095,0,0
U124090,0,6,698,PR100876,WINDOWS,PR105915,0,0
U124091,0,3,1268,PR100064,WINDOWS,PR100017,0,0
U124092,0,3,53,Product101,WINDOWS,PR100629,0,0
U124093,0,1,70,PR100669,ANDROID,PR100669,0,0
U124094,0,2,555,PR100051,WINDOWS,PR101367,0,0
U124095,0,1,1937,PR100051,WINDOWS,PR100051,0,0
U124096,0,0,406,Product101,ANDROID,Product101,0,0
U124097,0,1,368,PR100095,WINDOWS,PR100095,0,0
U124098,0,3,49,PR100051,WINDOWS,PR101042,0,0
U124099,0,5,80,PR100166,ANDROID,PR102323,0,0
U124100,0,1,266,PR100166,IOS,PR100166,0,0
U124101,0,1,53,PR100720,ANDROID,PR100720,0,0
U124102,0,2,71,PR100901,WINDOWS,PR100431,0,0
U124103,0,1,473,PR105723,ANDROID,PR105723,0,0
U124104,0,0,80,Product101,WINDOWS,Product101,0,0
U124105,0,2,63,PR100074,WINDOWS,PR100074,0,0
U124106,0,3,0,PR101339,WINDOWS,PR101339,0,0
U124107,0,2,60,PR100102,MAC OS X,Product101,0,0
U124108,0,2,372,Product101,WINDOWS,PR100629,0,0
U124109,0,1,265,PR100030,WINDOWS,PR100166,0,0
U124111,0,1,174,PR100121,WINDOWS,PR100103,0,0
U124112,0,1,1872,PR100017,WINDOWS,Product101,0,0
U124114,0,2,591,PR100870,WINDOWS,PR100870,0,0
U124115,0,1,269,PR100166,LINUX,PR100166,0,0
U124116,0,2,84,PR100573,WINDOWS,PR100573,0,0
U124117,0,1,214,PR100432,WINDOWS,PR100432,0,0
U124118,0,1,1724,PR100773,WINDOWS,PR100773,0,0
U124119,0,2,931,PR100591,WINDOWS,PR100301,0,0
U124120,0,1,453,PR100055,WINDOWS,PR100055,0,0
U124121,0,1,685,PR100102,ANDROID,PR100102,0,0
U124122,0,2,54,PR100881,ANDROID,Product101,0,0
U124123,0,1,89,PR100072,WINDOWS,PR100072,0,0
U124124,0,1,70,PR100166,WINDOWS,PR100166,0,0
U124125,0,1,310,PR100694,ANDROID,PR100694,0,0
U124126,0,2,95,PR100080,WINDOWS,PR100080,0,0
U124127,0,2,52,PR100750,WINDOWS,PR100889,0,0
U124128,0,2,671,PR100486,ANDROID,PR100486,0,0
U124130,0,2,1007,PR100294,WINDOWS,PR100294,0,0
U124131,0,0,2256,Product101,ANDROID,Product101,0,0
U124132,0,4,220,PR100145,ANDROID,Product101,0,0
U124133,0,1,85,PR100152,WINDOWS,PR100152,0,0
U124134,0,0,158,Product101,WINDOWS,Product101,0,0
U124135,0,1,202,PR100469,WINDOWS,PR100469,0,0
U124136,0,1,216,PR100581,WINDOWS,Product101,0,0
U124138,0,3,149,PR101495,WINDOWS,PR101495,0,0
U124139,0,1,75,PR100350,WINDOWS,Product101,0,0
U124140,0,2,1678,PR100017,WINDOWS,PR100017,0,0
U124142,0,2,81,PR100469,WINDOWS,PR100241,0,0
U124144,0,3,90,PR100070,WINDOWS,PR100070,0,0
U124145,0,1,1462,PR100355,WINDOWS,PR100355,0,0
U124147,0,1,231,PR100152,ANDROID,PR100152,0,0
U124148,0,1,376,PR101029,LINUX,PR101029,0,0
U124149,0,0,325,Product101,MAC OS X,PR100051,0,0
U124150,0,0,181,Product101,WINDOWS,PR100513,0,0
U124151,0,0,741,Product101,MAC OS X,Product101,0,0
U124152,0,2,296,PR100122,WINDOWS,Product101,0,0
U124153,0,0,341,Product101,WINDOWS,Product101,0,0
U124154,0,2,1601,PR101064,WINDOWS,PR101629,0,0
U124155,0,2,373,PR100051,WINDOWS,PR100051,0,0
U124156,0,2,276,PR101474,WINDOWS,PR101474,0,0
U124157,0,5,88,PR101367,WINDOWS,PR101367,0,0
U124158,0,2,153,PR100251,WINDOWS,PR100251,0,0
U124159,0,4,124,PR100017,WINDOWS,PR100017,0,0
U124160,0,1,224,PR100014,LINUX,PR100014,0,0
U124162,0,2,186,PR100390,WINDOWS,PR100390,0,0
U124163,0,0,619,Product101,WINDOWS,Product101,0,0
U124164,0,1,169,PR100479,WINDOWS,PR100479,0,0
U124165,0,4,67,PR100885,WINDOWS,PR100081,0,0
U124166,0,1,68,PR100102,ANDROID,PR100375,0,0
U124167,0,1,490,PR101587,WINDOWS,PR101587,0,0
U124168,0,2,492,PR100393,WINDOWS,PR100138,0,0
U124169,0,1,116,PR100823,MAC OS X,PR100823,0,0
U124170,0,2,363,PR100148,WINDOWS,PR100102,0,0
U124171,0,1,68,PR100138,WINDOWS,PR100138,0,0
U124172,0,3,53,PR100027,WINDOWS,PR100071,0,0
U124173,0,1,117,PR100166,WINDOWS,PR100166,0,0
U124174,0,10,382,PR100595,WINDOWS,PR100673,0,0
U124175,0,4,565,PR100123,WINDOWS,PR100123,0,0
U124177,0,0,122,Product101,WINDOWS,Product101,0,0
U124178,0,4,172,PR100244,WINDOWS,PR100244,0,0
U124179,0,1,354,PR100047,WINDOWS,PR101732,0,0
U124180,0,1,486,PR100226,WINDOWS,Product101,0,0
U124181,0,2,1871,PR101814,ANDROID,PR100739,0,0
U124182,0,1,110,PR100250,WINDOWS,PR100250,0,0
U124183,0,1,95,PR101096,WINDOWS,PR101096,0,0
U124184,0,3,66,PR100285,WINDOWS,PR100431,0,0
U124185,0,1,267,PR100226,WINDOWS,PR100226,0,0
U124186,0,1,52,PR100166,ANDROID,PR100166,0,0
U124187,0,1,229,PR100844,WINDOWS,Product101,0,0
U124188,0,9,139,PR100072,WINDOWS,PR100481,0,0
U124189,0,1,1571,PR101255,WINDOWS,PR101255,0,0
U124190,0,1,44,PR100539,WINDOWS,PR100539,0,0
U124191,0,10,690,PR100743,LINUX,PR100743,0,0
U124192,0,3,1513,PR100406,WINDOWS,PR100355,0,0
U124194,0,1,69,PR100636,WINDOWS,PR100636,0,0
U124195,0,1,1192,PR101785,WINDOWS,PR101785,0,0
U124196,0,1,177,PR100086,WINDOWS,Product101,0,0
U124197,0,5,501,PR100773,MAC OS X,PR103245,0,0
U124198,0,0,147,Product101,MAC OS X,Product101,0,0
U124199,0,1,106,PR100102,ANDROID,PR100102,0,0
U124200,0,5,290,PR100219,WINDOWS,PR100145,0,0
U124201,0,2,153,PR100801,WINDOWS,PR100801,0,0
U124202,0,1,292,PR100330,LINUX,PR100330,0,0
U124203,0,3,1958,PR100017,WINDOWS,Product101,0,0
U124204,0,1,62,PR100436,UBUNTU,PR100436,0,0
U124205,0,2,443,PR100268,ANDROID,PR100719,0,0
U124206,0,2,656,Product101,WINDOWS,Product101,0,0
U124207,0,1,1203,PR100060,LINUX,PR100060,0,0
U124208,0,1,1028,PR100020,WINDOWS,PR100020,0,0
U124209,0,4,157,PR100123,WINDOWS,PR100166,0,0
U124210,0,0,111,Product101,WINDOWS,PR100578,0,0
U124211,0,1,132,PR100133,LINUX,PR100765,0,0
U124212,0,3,75,PR100615,WINDOWS,PR102028,0,0
U124213,0,1,55,PR100723,ANDROID,PR100723,0,0
U124214,0,3,192,PR100893,ANDROID,PR100893,0,0
U124215,0,0,76,Product101,ANDROID,Product101,0,0
U124216,0,0,63,Product101,WINDOWS,PR100105,0,0
U124217,0,6,58,PR100224,WINDOWS,PR100071,0,0
U124218,0,1,287,PR100841,WINDOWS,PR100841,0,0
U124219,0,5,283,PR100102,WINDOWS,PR102165,0,0
U124220,0,2,49,PR100070,WINDOWS,PR100070,0,0
U124221,0,1,479,PR100017,MAC OS X,PR100017,0,0
U124222,0,1,139,PR100683,ANDROID,PR100683,0,0
U124223,0,1,896,PR100527,LINUX,PR100527,0,0
U124224,0,1,720,PR100067,WINDOWS,Product101,0,0
U124225,0,1,81,PR100036,ANDROID,PR100028,0,0
U124226,0,3,105,PR100047,LINUX,PR100047,0,0
U124227,0,8,1300,PR100662,WINDOWS,PR103376,0,0
U124228,0,1,358,PR100047,ANDROID,PR100047,0,0
U124229,0,2,750,PR100910,WINDOWS,PR100910,0,0
U124230,0,0,571,Product101,WINDOWS,PR100082,0,0
U124231,0,1,151,PR100378,WINDOWS,PR100378,0,0
U124232,0,2,82,PR100156,WINDOWS,PR100156,0,0
U124233,0,1,181,PR100630,ANDROID,PR100630,0,0
U124234,0,1,48,PR100630,WINDOWS,PR100428,0,0
U124235,0,0,1013,Product101,ANDROID,Product101,0,0
U124236,0,1,125,PR100146,WINDOWS,Product101,0,0
U124237,0,3,60,PR100312,WINDOWS,PR100569,0,0
U124238,0,3,126,PR100166,WINDOWS,PR100017,0,0
U124239,0,1,68,PR100055,WINDOWS,PR100055,0,0
U124240,0,2,2091,PR100134,WINDOWS,PR100134,0,0
U124241,0,1,181,PR100630,ANDROID,PR100630,0,0
U124242,0,3,380,PR100390,WINDOWS,PR100166,0,0
U124243,0,2,809,PR100269,WINDOWS,PR100406,0,0
U124244,0,1,53,PR100469,MAC OS X,PR100469,0,0
U124245,0,1,56,PR100219,MAC OS X,Product101,0,0
U124246,0,1,1095,PR100036,MAC OS X,PR100880,0,0
U124247,0,1,102,PR100083,MAC OS X,PR100083,0,0
U124248,0,1,200,PR100436,WINDOWS,PR100436,0,0
U124249,0,3,999,PR102996,WINDOWS,PR100200,0,0
U124251,0,1,110,PR100282,ANDROID,PR100282,0,0
U124252,0,1,61,PR100128,ANDROID,PR100128,0,0
U124253,0,2,82,PR100273,WINDOWS,PR100273,0,0
U124254,0,2,81,PR100197,UBUNTU,PR101570,0,0
U124255,0,0,44,Product101,WINDOWS,Product101,0,0
U124256,0,1,0,PR100672,WINDOWS,Product101,0,0
U124257,0,1,97,PR100083,WINDOWS,PR100083,0,0
U124258,0,1,77,PR100282,ANDROID,PR100282,0,0
U124259,0,0,195,Product101,WINDOWS,Product101,0,0
U124260,0,3,158,PR100015,WINDOWS,PR100015,0,0
U124261,0,2,1076,PR101024,ANDROID,PR101963,0,0
U124262,0,3,231,PR100223,WINDOWS,PR100223,0,0
U124263,0,1,288,PR100254,ANDROID,PR100254,0,0
U124264,0,0,45,Product101,WINDOWS,PR100662,0,0
U124265,0,1,609,PR109393,WINDOWS,Product101,0,0
U124266,0,1,54,PR100110,WINDOWS,Product101,0,0
U124267,0,1,147,PR101148,ANDROID,PR101148,0,0
U124268,0,0,63,Product101,ANDROID,Product101,0,0
U124269,0,1,111,PR100773,WINDOWS,PR100143,0,0
U124270,0,2,181,PR100268,LINUX,PR100166,0,0
U124271,0,1,65,PR100070,WINDOWS,PR100070,0,0
U124272,0,1,1880,PR100202,WINDOWS,PR100202,0,0
U124273,0,0,58,Product101,ANDROID,Product101,0,0
U124274,0,1,2049,PR100279,WINDOWS,Product101,0,0
U124275,0,1,102,PR100036,MAC OS X,PR100036,0,0
U124276,0,2,452,Product101,WINDOWS,PR100460,0,0
U124278,0,3,888,PR100812,ANDROID,PR100047,0,0
U124279,0,1,362,PR100094,ANDROID,Product101,0,0
U124280,0,1,82,PR100051,WINDOWS,PR100200,0,0
U124281,0,1,305,PR100397,WINDOWS,PR100397,0,0
U124282,0,2,65,PR102225,WINDOWS,PR102225,0,0
U124283,0,1,451,PR100059,WINDOWS,PR100059,0,0
U124284,0,1,786,PR100108,ANDROID,Product101,0,0
U124285,0,2,0,PR100018,WINDOWS,PR100018,0,0
U124286,0,1,180,PR100130,ANDROID,PR100130,0,0
U124287,0,1,58,PR100567,ANDROID,PR100567,0,0
U124288,0,1,43,PR100083,MAC OS X,Product101,0,0
U124289,0,2,98,PR100219,MAC OS X,PR100070,0,0
U124291,0,0,433,Product101,WINDOWS,PR101151,0,0
U124292,0,2,101,PR100149,WINDOWS,PR100149,0,0
U124293,0,1,1075,PR100226,ANDROID,PR100872,0,0
U124294,0,5,788,PR100097,WINDOWS,PR100097,0,0
U124295,0,9,708,PR100123,WINDOWS,PR101226,0,0
U124296,0,1,465,PR100086,ANDROID,Product101,0,0
U124298,0,1,0,PR100424,LINUX,PR100424,0,0
U124299,0,1,300,PR100036,WINDOWS,PR100036,0,0
U124300,0,1,307,PR100600,WINDOWS,PR100600,0,0
U124301,0,1,102,PR100028,WINDOWS,PR100028,0,0
U124302,0,3,116,PR100017,WINDOWS,PR100005,0,0
U124303,0,1,98,PR100070,WINDOWS,PR100070,0,0
U124304,0,1,1040,PR100851,WINDOWS,PR100851,0,0
U124305,0,0,84,Product101,WINDOWS,PR100355,0,0
U124306,0,0,785,Product101,LINUX,PR100401,0,0
U124307,0,2,631,PR100017,MAC OS X,PR101706,0,0
U124308,0,1,2043,PR100657,WINDOWS,PR101814,0,0
U124309,0,7,71,PR100553,ANDROID,PR103264,0,0
U124310,0,1,1130,PR100177,WINDOWS,PR100177,0,0
U124312,0,2,452,PR100333,WINDOWS,PR100333,0,0
U124313,0,1,242,PR100087,WINDOWS,PR100087,0,0
U124315,0,3,2257,PR100223,WINDOWS,PR100758,0,0
U124316,0,5,55,PR100166,WINDOWS,PR100166,0,0
U124317,0,1,81,PR100113,ANDROID,PR100113,0,0
U124318,0,1,144,PR100905,ANDROID,Product101,0,0
U124319,0,1,399,PR100133,WINDOWS,Product101,0,0
U124322,0,1,56,PR100099,WINDOWS,Product101,0,0
U124323,0,1,84,PR100917,WINDOWS,Product101,0,0
U124324,0,1,74,PR100017,ANDROID,PR100017,0,0
U124325,0,1,165,PR100017,WINDOWS,PR100102,0,0
U124326,0,3,65,PR100539,ANDROID,Product101,0,0
U124327,0,1,348,PR100325,WINDOWS,PR100325,0,0
U124328,0,1,244,PR100017,ANDROID,PR100017,0,0
U124329,0,2,823,Product101,ANDROID,PR100043,0,0
U124330,0,1,84,PR101397,WINDOWS,Product101,0,0
U124331,0,1,179,PR102276,WINDOWS,PR102276,0,0
U124332,0,4,97,PR100471,WINDOWS,PR101735,0,0
U124333,0,3,396,PR100055,WINDOWS,PR100673,0,0
U124334,0,0,62,Product101,ANDROID,Product101,0,0
U124335,0,1,156,PR100405,WINDOWS,PR100405,0,0
U124336,0,3,301,PR100390,WINDOWS,PR100390,0,0
U124337,0,1,80,PR100226,WINDOWS,PR100226,0,0
U124338,0,0,146,Product101,WINDOWS,Product101,0,0
U124339,0,0,49,Product101,WINDOWS,Product101,0,0
U124340,0,2,49,PR100169,WINDOWS,PR100169,0,0
U124341,0,1,279,PR102326,WINDOWS,PR100405,0,0
U124342,0,1,1160,PR100328,WINDOWS,Product101,0,0
U124344,0,1,160,PR101495,WINDOWS,PR101495,0,0
U124345,0,4,720,PR100287,WINDOWS,PR100390,0,0
U124346,0,0,53,Product101,ANDROID,PR100320,0,0
U124347,0,1,200,PR100401,WINDOWS,PR100401,0,0
U124349,0,1,483,PR100149,WINDOWS,PR100149,0,0
U124350,0,1,804,PR100481,WINDOWS,Product101,0,0
U124352,0,3,43,PR100119,WINDOWS,PR100250,0,0
U124353,0,2,72,PR100041,WINDOWS,PR100041,0,0
U124354,0,1,1705,PR101109,WINDOWS,Product101,0,0
U124355,0,1,81,PR100451,WINDOWS,PR100451,0,0
U124356,0,0,332,Product101,ANDROID,PR100413,0,0
U124358,0,1,215,PR100072,ANDROID,PR100072,0,0
U124359,0,1,43,PR100275,WINDOWS,PR100275,0,0
U124360,0,1,117,PR100017,WINDOWS,PR100017,0,0
U124362,0,1,1222,PR100908,WINDOWS,PR100908,0,0
U124363,0,2,289,PR100178,WINDOWS,PR100178,0,0
U124364,0,1,957,PR100110,WINDOWS,PR100110,0,0
U124365,0,1,289,PR100017,WINDOWS,PR100017,0,0
U124366,0,1,115,PR100086,ANDROID,PR100086,0,0
U124367,0,3,128,PR100072,WINDOWS,PR100072,0,0
U124368,0,2,1600,PR100657,MAC OS X,PR100051,0,0
U124369,0,2,169,PR100578,WINDOWS,PR100578,0,0
U124370,0,4,495,PR100166,WINDOWS,PR100017,0,0
U124372,0,1,893,PR100822,WINDOWS,PR100054,0,0
U124373,0,4,447,PR100017,WINDOWS,PR100017,0,0
U124374,0,2,0,PR100918,WINDOWS,PR100918,0,0
U124375,0,2,67,PR100629,WINDOWS,PR101779,0,0
U124376,0,1,1992,PR100954,WINDOWS,PR100954,0,0
U124377,0,3,187,PR100095,WINDOWS,PR100390,0,0
U124378,0,2,528,PR100906,ANDROID,PR100906,0,0
U124379,0,2,43,PR100070,WINDOWS,PR100268,0,0
U124380,0,1,165,PR100200,ANDROID,PR100200,0,0
U124381,0,2,46,PR100043,MAC OS X,PR100006,0,0
U124382,0,1,187,PR100917,ANDROID,PR100917,0,0
U124384,0,1,1198,PR100017,WINDOWS,PR100017,0,0
U124385,0,4,706,PR100376,WINDOWS,PR100436,0,0
U124386,0,2,77,PR100145,ANDROID,PR100910,0,0
U124387,0,1,976,PR100333,WINDOWS,PR100333,0,0
U124388,0,1,513,PR100103,WINDOWS,PR101707,0,0
U124389,0,1,389,PR100000,WINDOWS,Product101,0,0
U124390,0,1,1071,PR100060,WINDOWS,PR100060,0,0
U124391,0,1,586,PR100181,WINDOWS,Product101,0,0
U124392,0,3,564,PR100112,WINDOWS,Product101,0,0
U124393,0,0,75,Product101,WINDOWS,PR100102,0,0
U124394,0,1,348,PR100147,ANDROID,PR100147,0,0
U124395,0,0,269,Product101,ANDROID,PR100102,0,0
U124396,0,1,884,PR100020,WINDOWS,PR100436,0,0
U124397,0,1,959,PR100017,MAC OS X,PR100017,0,0
U124398,0,3,131,PR100428,WINDOWS,PR100428,0,0
U124399,0,1,61,PR100017,ANDROID,PR100017,0,0
U124400,0,1,158,PR100859,WINDOWS,PR100859,0,0
U124401,0,2,420,PR100428,WINDOWS,PR100910,0,0
U124402,0,2,250,PR100428,WINDOWS,PR100428,0,0
U124403,0,1,111,PR101521,WINDOWS,PR101521,0,0
U124404,0,1,235,PR100145,WINDOWS,PR100145,0,0
U124405,0,1,0,PR100505,UBUNTU,Product101,0,0
U124406,0,2,525,PR100069,WINDOWS,PR108084,0,0
U124407,0,1,112,Product101,ANDROID,Product101,0,0
U124408,0,1,768,PR100567,WINDOWS,PR100567,0,0
U124409,0,1,623,PR100339,WINDOWS,Product101,0,0
U124410,0,1,52,PR100183,WINDOWS,PR100183,0,0
U124411,0,1,518,PR100241,ANDROID,PR100241,0,0
U124413,0,1,534,PR100539,WINDOWS,PR100083,0,0
U124414,0,1,126,PR100629,ANDROID,Product101,0,0
U124415,0,2,132,PR100059,LINUX,PR100059,0,0
U124416,0,2,56,PR100405,WINDOWS,PR100405,0,0
U124417,0,0,60,Product101,ANDROID,PR100251,0,0
U124418,0,2,806,PR100123,WINDOWS,PR100166,0,0
U124420,0,4,1125,PR101747,WINDOWS,PR100083,0,0
U124422,0,1,0,PR100450,WINDOWS,Product101,0,0
U124423,0,1,207,PR100145,WINDOWS,PR100145,0,0
U124424,0,2,115,PR100209,WINDOWS,PR100209,0,0
U124425,0,2,114,PR100017,WINDOWS,PR100017,0,0
U124426,0,1,514,PR100102,ANDROID,Product101,0,0
U124427,0,1,1348,PR100664,WINDOWS,PR100664,0,0
U124428,0,1,224,PR100282,ANDROID,PR100282,0,0
U124429,0,2,383,PR100102,ANDROID,Product101,0,0
U124430,0,1,438,PR100657,WINDOWS,Product101,0,0
U124431,0,1,883,PR100102,ANDROID,PR100102,0,0
U124432,0,1,839,PR101112,ANDROID,PR101112,0,0
U124433,0,2,306,PR100017,WINDOWS,PR100017,0,0
U124434,0,1,81,PR100145,WINDOWS,Product101,0,0
U124435,0,2,129,PR100844,WINDOWS,PR100844,0,0
U124437,0,2,94,PR102747,WINDOWS,PR100017,0,0
U124438,0,2,57,PR100274,WINDOWS,PR100274,0,0
U124440,0,1,432,PR100772,WINDOWS,Product101,0,0
U124441,0,1,948,PR101320,ANDROID,PR101320,0,0
U124442,0,2,632,PR100894,WINDOWS,PR100894,0,0
U124443,0,2,411,PR100355,MAC OS X,Product101,0,0
U124444,0,1,953,PR100341,WINDOWS,PR100153,0,0
U124445,0,2,49,PR100452,WINDOWS,PR100452,0,0
U124446,0,1,642,PR100181,WINDOWS,PR100181,0,0
U124447,0,1,1743,PR100704,WINDOWS,Product101,0,0
U124448,0,1,248,PR100022,WINDOWS,PR100022,0,0
U124449,0,1,233,PR100017,WINDOWS,PR100017,0,0
U124450,0,0,70,Product101,ANDROID,PR100278,0,0
U124451,0,1,281,PR100761,WINDOWS,PR100761,0,0
U124453,0,1,258,PR100017,ANDROID,PR100017,0,0
U124454,0,1,431,PR100071,LINUX,PR100313,0,0
U124455,0,3,208,PR100478,WINDOWS,PR100590,0,0
U124456,0,3,49,PR101013,UBUNTU,PR100178,0,0
U124457,0,2,366,PR100147,WINDOWS,PR100147,0,0
U124459,0,1,1149,PR101363,MAC OS X,PR101363,0,0
U124460,0,0,88,Product101,WINDOWS,Product101,0,0
U124461,0,1,125,PR100087,WINDOWS,PR100087,0,0
U124462,0,1,1977,PR101521,WINDOWS,PR101180,0,0
U124463,0,1,109,PR100269,WINDOWS,PR100269,0,0
U124464,0,1,770,PR100444,WINDOWS,PR100444,0,0
U124465,0,4,188,PR102260,WINDOWS,PR101322,0,0
U124466,0,1,1036,PR100120,LINUX,PR100137,0,0
U124467,0,1,247,PR100602,ANDROID,PR100602,0,0
U124468,0,1,168,PR101532,WINDOWS,Product101,0,0
U124469,0,0,774,Product101,ANDROID,PR100051,0,0
U124470,0,1,1302,PR100852,IOS,Product101,0,0
U124471,0,1,1100,PR100113,WINDOWS,Product101,0,0
U124472,0,2,318,PR100027,WINDOWS,PR100850,0,0
U124473,0,2,114,PR100919,ANDROID,PR100919,0,0
U124474,0,2,69,PR100177,WINDOWS,PR100177,0,0
U124475,0,1,89,PR100206,ANDROID,PR100206,0,0
U124476,0,1,167,PR100137,IOS,PR100137,0,0
U124477,0,1,164,PR100086,MAC OS X,Product101,0,0
U124478,0,2,582,PR100014,WINDOWS,PR100591,0,0
U124479,0,1,148,PR100017,WINDOWS,PR100017,0,0
U124482,0,1,117,PR100355,WINDOWS,PR100355,0,0
U124483,0,0,64,Product101,UBUNTU,Product101,0,0
U124484,0,1,75,PR100180,ANDROID,PR100180,0,0
U124485,0,2,307,PR100241,LINUX,PR100241,0,0
U124486,0,0,193,Product101,WINDOWS,PR100726,0,0
U124487,0,1,333,PR101257,WINDOWS,PR101257,0,0
U124488,0,0,842,Product101,LINUX,PR100088,0,0
U124489,0,1,67,PR101814,ANDROID,PR101814,0,0
U124491,0,2,607,PR100015,WINDOWS,PR100015,0,0
U124492,0,1,223,PR100002,WINDOWS,PR100002,0,0
U124493,0,1,55,PR100765,WINDOWS,PR100765,0,0
U124495,0,1,121,PR100121,WINDOWS,Product101,0,0
U124496,0,1,553,PR100254,WINDOWS,PR100254,0,0
U124497,0,1,164,PR100974,WINDOWS,PR100776,0,0
U124498,0,1,47,PR100872,LINUX,PR100872,0,0
U124499,0,1,120,PR100097,WINDOWS,PR100097,0,0
U124500,0,2,373,PR100051,UBUNTU,PR100051,0,0
U124501,0,1,770,PR100723,ANDROID,PR100723,0,0
U124502,0,1,357,PR100099,WINDOWS,PR100099,0,0
U124503,0,2,248,PR100354,WINDOWS,PR100354,0,0
U124504,0,1,393,PR100051,MAC OS X,PR100051,0,0
U124506,0,1,1301,PR100017,WINDOWS,Product101,0,0
U124507,0,1,484,PR100200,IOS,PR100200,0,0
U124508,0,1,135,PR100910,ANDROID,PR100910,0,0
U124509,0,1,88,PR100096,WINDOWS,PR100096,0,0
U124510,0,2,781,PR100342,WINDOWS,PR100342,0,0
U124511,0,3,351,PR100279,LINUX,Product101,0,0
U124512,0,1,1816,PR100102,ANDROID,PR100102,0,0
U124513,0,1,332,PR100017,WINDOWS,PR100017,0,0
U124514,0,1,53,PR100479,ANDROID,PR100479,0,0
U124515,0,1,971,PR102411,ANDROID,PR102411,0,0
U124516,0,1,293,PR100123,ANDROID,PR100123,0,0
U124517,0,1,84,PR100027,WINDOWS,Product101,0,0
U124518,0,0,49,Product101,LINUX,Product101,0,0
U124519,0,1,426,PR100058,WINDOWS,PR100058,0,0
U124520,0,1,834,PR100493,ANDROID,PR100493,0,0
U124521,0,3,72,Product101,ANDROID,PR100017,0,0
U124522,0,1,65,PR100026,WINDOWS,PR100026,0,0
U124523,0,2,944,PR100872,LINUX,PR100017,0,0
U124524,0,0,524,Product101,WINDOWS,Product101,0,0
U124525,0,1,777,PR100245,WINDOWS,PR100245,0,0
U124526,0,5,136,PR100263,WINDOWS,PR100415,0,0
U124527,0,5,403,PR101224,WINDOWS,Product101,0,0
U124529,0,1,84,PR100546,WINDOWS,PR100113,0,0
U124531,0,2,193,PR100051,WINDOWS,PR100040,0,0
